drug,therapy_area,pbac_date,nice_date,gap_days,gap_months,who_moved_first,nice_recommendation,pbac_filename,nice_ta_number,nice_title,nice_published_date,pbac_year,pbac_month,nice_guidance_url
pembrolizumab-nsclc,Oncology,2018-11-01,2019-09-11,-314,-10.3,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,600,Pembrolizumab with carboplatin and paclitaxel for untreated metastatic squamous non-small-cell lung cancer,11 September 2019,2018,11,https://www.nice.org.uk/guidance/ta600
pembrolizumab-nsclc,Oncology,2018-11-01,2020-09-30,-699,-23.0,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,650,Pembrolizumab with axitinib for untreated advanced renal cell carcinoma,30 September 2020,2018,11,https://www.nice.org.uk/guidance/ta650
pembrolizumab-nsclc,Oncology,2018-11-01,2020-11-25,-755,-24.8,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,661,Pembrolizumab for untreated metastatic or unresectable recurrent head and neck squamous cell carcinoma,25 November 2020,2018,11,https://www.nice.org.uk/guidance/ta661
pembrolizumab-nsclc,Oncology,2018-11-01,2021-02-17,-839,-27.6,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,674,"Pembrolizumab for untreated PD-L1-positive, locally advanced or metastatic urothelial cancer when cisplatin is unsuitable (terminated appraisal)",17 February 2021,2018,11,https://www.nice.org.uk/guidance/ta674
pembrolizumab-nsclc,Oncology,2018-11-01,2021-03-10,-860,-28.3,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,683,"Pembrolizumab with pemetrexed and platinum chemotherapy for untreated, metastatic, non-squamous non-small-cell lung cancer",10 March 2021,2018,11,https://www.nice.org.uk/guidance/ta683
pembrolizumab-nsclc,Oncology,2018-11-01,2021-04-28,-909,-29.9,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,692,Pembrolizumab for treating locally advanced or metastatic urothelial carcinoma after platinum-containing chemotherapy,28 April 2021,2018,11,https://www.nice.org.uk/guidance/ta692
pembrolizumab-nsclc,Oncology,2018-11-01,2021-06-23,-965,-31.7,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,709,Pembrolizumab for untreated metastatic colorectal cancer with high microsatellite instability or mismatch repair deficiency,23 June 2021,2018,11,https://www.nice.org.uk/guidance/ta709
pembrolizumab-nsclc,Oncology,2018-11-01,2021-10-20,-1084,-35.6,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,737,Pembrolizumab with platinum- and fluoropyrimidine-based chemotherapy for untreated advanced oesophageal and gastro-oesophageal junction cancer,20 October 2021,2018,11,https://www.nice.org.uk/guidance/ta737
pembrolizumab-nsclc,Oncology,2018-11-01,2022-02-02,-1189,-39.1,PBAC (AUS first),Recommended,pembrolizumab-nsclc-psd-november-2018.pdf,766,Pembrolizumab for adjuvant treatment of completely resected stage 3 melanoma,02 February 2022,2018,11,https://www.nice.org.uk/guidance/ta766
pembrolizumab-nsclc,Oncology,2018-11-01,2022-02-09,-1196,-39.3,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,770,Pembrolizumab with carboplatin and paclitaxel for untreated metastatic squamous non-small-cell lung cancer,09 February 2022,2018,11,https://www.nice.org.uk/guidance/ta770
pembrolizumab-nsclc,Oncology,2018-11-01,2022-02-23,-1210,-39.8,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,772,Pembrolizumab for treating relapsed or refractory classical Hodgkin lymphoma after stem cell transplant or at least 2 previous therapies,23 February 2022,2018,11,https://www.nice.org.uk/guidance/ta772
pembrolizumab-nsclc,Oncology,2018-11-01,2022-06-29,-1336,-43.9,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,801,"Pembrolizumab plus chemotherapy for untreated, triple-negative, locally recurrent unresectable or metastatic breast cancer",29 June 2022,2018,11,https://www.nice.org.uk/guidance/ta801
pembrolizumab-nsclc,Oncology,2018-11-01,2022-10-19,-1448,-47.6,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,830,Pembrolizumab for adjuvant treatment of renal cell carcinoma,19 October 2022,2018,11,https://www.nice.org.uk/guidance/ta830
pembrolizumab-nsclc,Oncology,2018-11-01,2022-10-26,-1455,-47.8,PBAC (AUS first),Recommended,pembrolizumab-nsclc-psd-november-2018.pdf,837,Pembrolizumab for adjuvant treatment of resected stage 2B or 2C melanoma,26 October 2022,2018,11,https://www.nice.org.uk/guidance/ta837
pembrolizumab-nsclc,Oncology,2018-11-01,2022-12-14,-1504,-49.4,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,851,Pembrolizumab for neoadjuvant and adjuvant treatment of triple-negative early or locally advanced breast cancer,14 December 2022,2018,11,https://www.nice.org.uk/guidance/ta851
pembrolizumab-nsclc,Oncology,2018-11-01,2023-01-11,-1532,-50.3,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,858,Lenvatinib with pembrolizumab for untreated advanced renal cell carcinoma,11 January 2023,2018,11,https://www.nice.org.uk/guidance/ta858
pembrolizumab-nsclc,Oncology,2018-11-01,2023-05-03,-1644,-54.0,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,885,"Pembrolizumab plus chemotherapy with or without bevacizumab for persistent, recurrent or metastatic cervical cancer",03 May 2023,2018,11,https://www.nice.org.uk/guidance/ta885
pembrolizumab-nsclc,Oncology,2018-11-01,2023-06-21,-1693,-55.6,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,904,Pembrolizumab with lenvatinib for previously treated advanced or recurrent endometrial cancer,21 June 2023,2018,11,https://www.nice.org.uk/guidance/ta904
pembrolizumab-nsclc,Oncology,2018-11-01,2023-09-20,-1784,-58.6,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,914,"Pembrolizumab for previously treated endometrial, biliary, colorectal, gastric or small intestine cancer with high microsatellite instability or mismatch repair deficiency",20 September 2023,2018,11,https://www.nice.org.uk/guidance/ta914
pembrolizumab-nsclc,Oncology,2018-11-01,2023-12-13,-1868,-61.4,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,939,"Pembrolizumab plus chemotherapy with or without bevacizumab for persistent, recurrent or metastatic cervical cancer",13 December 2023,2018,11,https://www.nice.org.uk/guidance/ta939
pembrolizumab-nsclc,Oncology,2018-11-01,2024-04-24,-2001,-65.7,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,966,Pembrolizumab with gemcitabine and cisplatin for untreated advanced biliary tract cancer (terminated appraisal),24 April 2024,2018,11,https://www.nice.org.uk/guidance/ta966
pembrolizumab-nsclc,Oncology,2018-11-01,2024-05-01,-2008,-66.0,PBAC (AUS first),,pembrolizumab-nsclc-psd-november-2018.pdf,967,Pembrolizumab for treating relapsed or refractory classical Hodgkin lymphoma in people 3 years and over,01 May 2024,2018,11,https://www.nice.org.uk/guidance/ta967
pembrolizumab-oac,Oncology,2021-11-01,2015-10-07,2217,72.8,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,357,Pembrolizumab for treating advanced melanoma after disease progression with ipilimumab,07 October 2015,2021,11,https://www.nice.org.uk/guidance/ta357
pembrolizumab-oac,Oncology,2021-11-01,2015-11-25,2168,71.2,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,366,Pembrolizumab for advanced melanoma not previously treated with ipilimumab,25 November 2015,2021,11,https://www.nice.org.uk/guidance/ta366
pembrolizumab-oac,Oncology,2021-11-01,2017-01-11,1755,57.7,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,428,Pembrolizumab for treating PD-L1-positive non-small-cell lung cancer after chemotherapy,11 January 2017,2021,11,https://www.nice.org.uk/guidance/ta428
pembrolizumab-oac,Oncology,2021-11-01,2017-06-28,1587,52.1,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,447,Pembrolizumab for untreated PD-L1-positive metastatic non-small-cell lung cancer,28 June 2017,2021,11,https://www.nice.org.uk/guidance/ta447
pembrolizumab-oac,Oncology,2021-11-01,2018-04-25,1286,42.2,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,519,Pembrolizumab for treating locally advanced or metastatic urothelial carcinoma after platinum-containing chemotherapy,25 April 2018,2021,11,https://www.nice.org.uk/guidance/ta519
pembrolizumab-oac,Oncology,2021-11-01,2018-06-13,1237,40.6,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,522,Pembrolizumab for untreated PD-L1-positive locally advanced or metastatic urothelial cancer when cisplatin is unsuitable,13 June 2018,2021,11,https://www.nice.org.uk/guidance/ta522
pembrolizumab-oac,Oncology,2021-11-01,2018-07-18,1202,39.5,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,531,Pembrolizumab for untreated PD-L1-positive metastatic non-small-cell lung cancer,18 July 2018,2021,11,https://www.nice.org.uk/guidance/ta531
pembrolizumab-oac,Oncology,2021-11-01,2018-09-03,1155,37.9,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,540,Pembrolizumab for treating relapsed or refractory classical Hodgkin lymphoma,03 September 2018,2021,11,https://www.nice.org.uk/guidance/ta540
pembrolizumab-oac,Oncology,2021-11-01,2018-12-19,1048,34.4,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,553,Pembrolizumab for adjuvant treatment of resected melanoma with high risk of recurrence,19 December 2018,2021,11,https://www.nice.org.uk/guidance/ta553
pembrolizumab-oac,Oncology,2021-11-01,2019-01-10,1026,33.7,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,557,"Pembrolizumab with pemetrexed and platinum chemotherapy for untreated, metastatic, non-squamous non-small-cell lung cancer",10 January 2019,2021,11,https://www.nice.org.uk/guidance/ta557
pembrolizumab-oac,Oncology,2021-11-01,2019-03-20,957,31.4,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,570,Pembrolizumab for treating recurrent or metastatic squamous cell carcinoma of the head and neck after platinum-based chemotherapy (terminated appraisal),20 March 2019,2021,11,https://www.nice.org.uk/guidance/ta570
pembrolizumab-oac,Oncology,2021-11-01,2019-09-11,782,25.7,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,600,Pembrolizumab with carboplatin and paclitaxel for untreated metastatic squamous non-small-cell lung cancer,11 September 2019,2021,11,https://www.nice.org.uk/guidance/ta600
pembrolizumab-oac,Oncology,2021-11-01,2020-09-30,397,13.0,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,650,Pembrolizumab with axitinib for untreated advanced renal cell carcinoma,30 September 2020,2021,11,https://www.nice.org.uk/guidance/ta650
pembrolizumab-oac,Oncology,2021-11-01,2020-11-25,341,11.2,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,661,Pembrolizumab for untreated metastatic or unresectable recurrent head and neck squamous cell carcinoma,25 November 2020,2021,11,https://www.nice.org.uk/guidance/ta661
pembrolizumab-oac,Oncology,2021-11-01,2021-02-17,257,8.4,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,674,"Pembrolizumab for untreated PD-L1-positive, locally advanced or metastatic urothelial cancer when cisplatin is unsuitable (terminated appraisal)",17 February 2021,2021,11,https://www.nice.org.uk/guidance/ta674
pembrolizumab-oac,Oncology,2021-11-01,2021-03-10,236,7.8,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,683,"Pembrolizumab with pemetrexed and platinum chemotherapy for untreated, metastatic, non-squamous non-small-cell lung cancer",10 March 2021,2021,11,https://www.nice.org.uk/guidance/ta683
pembrolizumab-oac,Oncology,2021-11-01,2021-04-28,187,6.1,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,692,Pembrolizumab for treating locally advanced or metastatic urothelial carcinoma after platinum-containing chemotherapy,28 April 2021,2021,11,https://www.nice.org.uk/guidance/ta692
pembrolizumab-oac,Oncology,2021-11-01,2021-06-23,131,4.3,NICE (UK first),,pembrolizumab-oac-psd-nov-2021.pdf,709,Pembrolizumab for untreated metastatic colorectal cancer with high microsatellite instability or mismatch repair deficiency,23 June 2021,2021,11,https://www.nice.org.uk/guidance/ta709
pembrolizumab-oac,Oncology,2021-11-01,2021-10-20,12,0.4,Concurrent (±1mo),,pembrolizumab-oac-psd-nov-2021.pdf,737,Pembrolizumab with platinum- and fluoropyrimidine-based chemotherapy for untreated advanced oesophageal and gastro-oesophageal junction cancer,20 October 2021,2021,11,https://www.nice.org.uk/guidance/ta737
pembrolizumab-oac,Oncology,2021-11-01,2022-02-02,-93,-3.1,PBAC (AUS first),Recommended,pembrolizumab-oac-psd-nov-2021.pdf,766,Pembrolizumab for adjuvant treatment of completely resected stage 3 melanoma,02 February 2022,2021,11,https://www.nice.org.uk/guidance/ta766
pembrolizumab-oac,Oncology,2021-11-01,2022-02-09,-100,-3.3,PBAC (AUS first),,pembrolizumab-oac-psd-nov-2021.pdf,770,Pembrolizumab with carboplatin and paclitaxel for untreated metastatic squamous non-small-cell lung cancer,09 February 2022,2021,11,https://www.nice.org.uk/guidance/ta770
pembrolizumab-oac,Oncology,2021-11-01,2022-02-23,-114,-3.7,PBAC (AUS first),,pembrolizumab-oac-psd-nov-2021.pdf,772,Pembrolizumab for treating relapsed or refractory classical Hodgkin lymphoma after stem cell transplant or at least 2 previous therapies,23 February 2022,2021,11,https://www.nice.org.uk/guidance/ta772
pembrolizumab-oac,Oncology,2021-11-01,2022-06-29,-240,-7.9,PBAC (AUS first),,pembrolizumab-oac-psd-nov-2021.pdf,801,"Pembrolizumab plus chemotherapy for untreated, triple-negative, locally recurrent unresectable or metastatic breast cancer",29 June 2022,2021,11,https://www.nice.org.uk/guidance/ta801
pembrolizumab-oac,Oncology,2021-11-01,2022-10-19,-352,-11.6,PBAC (AUS first),,pembrolizumab-oac-psd-nov-2021.pdf,830,Pembrolizumab for adjuvant treatment of renal cell carcinoma,19 October 2022,2021,11,https://www.nice.org.uk/guidance/ta830
pembrolizumab-oac,Oncology,2021-11-01,2022-10-26,-359,-11.8,PBAC (AUS first),Recommended,pembrolizumab-oac-psd-nov-2021.pdf,837,Pembrolizumab for adjuvant treatment of resected stage 2B or 2C melanoma,26 October 2022,2021,11,https://www.nice.org.uk/guidance/ta837
pembrolizumab-oac,Oncology,2021-11-01,2022-12-14,-408,-13.4,PBAC (AUS first),,pembrolizumab-oac-psd-nov-2021.pdf,851,Pembrolizumab for neoadjuvant and adjuvant treatment of triple-negative early or locally advanced breast cancer,14 December 2022,2021,11,https://www.nice.org.uk/guidance/ta851
pembrolizumab-oac,Oncology,2021-11-01,2023-01-11,-436,-14.3,PBAC (AUS first),,pembrolizumab-oac-psd-nov-2021.pdf,858,Lenvatinib with pembrolizumab for untreated advanced renal cell carcinoma,11 January 2023,2021,11,https://www.nice.org.uk/guidance/ta858
pembrolizumab-oac,Oncology,2021-11-01,2023-05-03,-548,-18.0,PBAC (AUS first),,pembrolizumab-oac-psd-nov-2021.pdf,885,"Pembrolizumab plus chemotherapy with or without bevacizumab for persistent, recurrent or metastatic cervical cancer",03 May 2023,2021,11,https://www.nice.org.uk/guidance/ta885
pembrolizumab-oac,Oncology,2021-11-01,2023-06-21,-597,-19.6,PBAC (AUS first),,pembrolizumab-oac-psd-nov-2021.pdf,904,Pembrolizumab with lenvatinib for previously treated advanced or recurrent endometrial cancer,21 June 2023,2021,11,https://www.nice.org.uk/guidance/ta904
pembrolizumab-oac,Oncology,2021-11-01,2023-09-20,-688,-22.6,PBAC (AUS first),,pembrolizumab-oac-psd-nov-2021.pdf,914,"Pembrolizumab for previously treated endometrial, biliary, colorectal, gastric or small intestine cancer with high microsatellite instability or mismatch repair deficiency",20 September 2023,2021,11,https://www.nice.org.uk/guidance/ta914
pembrolizumab-oac,Oncology,2021-11-01,2023-12-13,-772,-25.4,PBAC (AUS first),,pembrolizumab-oac-psd-nov-2021.pdf,939,"Pembrolizumab plus chemotherapy with or without bevacizumab for persistent, recurrent or metastatic cervical cancer",13 December 2023,2021,11,https://www.nice.org.uk/guidance/ta939
pembrolizumab-oac,Oncology,2021-11-01,2024-04-24,-905,-29.7,PBAC (AUS first),,pembrolizumab-oac-psd-nov-2021.pdf,966,Pembrolizumab with gemcitabine and cisplatin for untreated advanced biliary tract cancer (terminated appraisal),24 April 2024,2021,11,https://www.nice.org.uk/guidance/ta966
pembrolizumab-oac,Oncology,2021-11-01,2024-05-01,-912,-30.0,PBAC (AUS first),,pembrolizumab-oac-psd-nov-2021.pdf,967,Pembrolizumab for treating relapsed or refractory classical Hodgkin lymphoma in people 3 years and over,01 May 2024,2021,11,https://www.nice.org.uk/guidance/ta967
pembrolizumab-oac,Oncology,2021-11-01,2015-10-07,2217,72.8,NICE (UK first),,pembrolizumab-oac-psd-november-2021.pdf,357,Pembrolizumab for treating advanced melanoma after disease progression with ipilimumab,07 October 2015,2021,11,https://www.nice.org.uk/guidance/ta357
pembrolizumab-oac,Oncology,2021-11-01,2015-11-25,2168,71.2,NICE (UK first),,pembrolizumab-oac-psd-november-2021.pdf,366,Pembrolizumab for advanced melanoma not previously treated with ipilimumab,25 November 2015,2021,11,https://www.nice.org.uk/guidance/ta366
pembrolizumab-oac,Oncology,2021-11-01,2017-01-11,1755,57.7,NICE (UK first),,pembrolizumab-oac-psd-november-2021.pdf,428,Pembrolizumab for treating PD-L1-positive non-small-cell lung cancer after chemotherapy,11 January 2017,2021,11,https://www.nice.org.uk/guidance/ta428
pembrolizumab-oac,Oncology,2021-11-01,2017-06-28,1587,52.1,NICE (UK first),,pembrolizumab-oac-psd-november-2021.pdf,447,Pembrolizumab for untreated PD-L1-positive metastatic non-small-cell lung cancer,28 June 2017,2021,11,https://www.nice.org.uk/guidance/ta447
pembrolizumab-oac,Oncology,2021-11-01,2018-04-25,1286,42.2,NICE (UK first),,pembrolizumab-oac-psd-november-2021.pdf,519,Pembrolizumab for treating locally advanced or metastatic urothelial carcinoma after platinum-containing chemotherapy,25 April 2018,2021,11,https://www.nice.org.uk/guidance/ta519
pembrolizumab-oac,Oncology,2021-11-01,2018-06-13,1237,40.6,NICE (UK first),,pembrolizumab-oac-psd-november-2021.pdf,522,Pembrolizumab for untreated PD-L1-positive locally advanced or metastatic urothelial cancer when cisplatin is unsuitable,13 June 2018,2021,11,https://www.nice.org.uk/guidance/ta522
pembrolizumab-oac,Oncology,2021-11-01,2018-07-18,1202,39.5,NICE (UK first),,pembrolizumab-oac-psd-november-2021.pdf,531,Pembrolizumab for untreated PD-L1-positive metastatic non-small-cell lung cancer,18 July 2018,2021,11,https://www.nice.org.uk/guidance/ta531
pembrolizumab-oac,Oncology,2021-11-01,2018-09-03,1155,37.9,NICE (UK first),,pembrolizumab-oac-psd-november-2021.pdf,540,Pembrolizumab for treating relapsed or refractory classical Hodgkin lymphoma,03 September 2018,2021,11,https://www.nice.org.uk/guidance/ta540
pembrolizumab-oac,Oncology,2021-11-01,2018-12-19,1048,34.4,NICE (UK first),,pembrolizumab-oac-psd-november-2021.pdf,553,Pembrolizumab for adjuvant treatment of resected melanoma with high risk of recurrence,19 December 2018,2021,11,https://www.nice.org.uk/guidance/ta553
